帖子链接,帖子标题,时间,回复数量
https://www.douban.com/group/topic/202833901/,因为人类是社会性生物才焦虑吧,2020-11-29,3回应
https://www.douban.com/group/topic/202801643/,过分执着于“理想中的我”是导致我颓丧一天的重要...,2020-11-28,3回应
https://www.douban.com/group/topic/202796769/,高考有用吗？有个叼用啊。国考才是最有用的吧？,2020-11-28,87回应
https://www.douban.com/group/topic/202755037/,末流985冷门专业，不知道该不该回中部老家县城？,2020-11-28,51回应
https://www.douban.com/group/topic/202646032/,突然想到高考要是像考公务员考试内容一样的话，会...,2020-11-27,13回应
https://www.douban.com/group/topic/202582589/,总要被打击才能认清现实,2020-11-27,2回应
https://www.douban.com/group/topic/202548908/,请问如何克服hr初面完以后的专业复面。,2020-11-26,10回应
https://www.douban.com/group/topic/202544241/,20届选调上岸，分享我的公务员结构化面试经验,2020-11-26,279回应
https://www.douban.com/group/topic/202512162/,本校图书馆发了新媒体运营岗位的招聘，five要不要...,2020-11-26,21回应
https://www.douban.com/group/topic/202296652/,因为毕业论文 被导师要求每天去他办公室 他看着我...,2020-11-24,6回应
https://www.douban.com/group/topic/202284317/,单眼视力不好可以报公务员吗,2020-11-24,21回应
https://www.douban.com/group/topic/202211666/,一定要考上公务员,2020-11-24,6回应
https://www.douban.com/group/topic/202197873/,二三线城市文商科专业的大家在从事啥行业呀？,2020-11-23,2回应
https://www.douban.com/group/topic/202114672/,和学霸舍友都报了同一个岗位的公务员，我要不要改,2020-11-23,24回应
https://www.douban.com/group/topic/202108792/,找工作纠结中,2020-11-23,0回应
https://www.douban.com/group/topic/202063633/,我妈至今都瞧不起我的工作,2020-11-22,33回应
https://www.douban.com/group/topic/202039381/,北京每下一场雪，本商科five就心痛一次,2020-11-22,132回应
https://www.douban.com/group/topic/202009415/,一个月突击申论经验,2020-11-22,27回应
https://www.douban.com/group/topic/201996373/,请问现在还能去哪找工作呢？难道要🐶完今年吗？,2020-11-22,13回应
https://www.douban.com/group/topic/201975901/,因为洗碗这种小事和我爸吵起来，他叫我不要上学了...,2020-11-21,12回应
https://www.douban.com/group/topic/201971143/,原生家庭太影响人了,2020-11-21,3回应
https://www.douban.com/group/topic/201964551/,今天就说了一句喜欢公务员,2020-11-21,10回应
https://www.douban.com/group/topic/201873565/,高考过后，一直失败，从未停止，何时是个头,2020-11-21,4回应
https://www.douban.com/group/topic/201846915/,签完三方协议后，本five在部门待了一整天，不由感...,2020-11-20,179回应
https://www.douban.com/group/topic/201806094/,秋招结束了0offer，接下来该找个实习为了春招简历...,2020-11-20,24回应
https://www.douban.com/group/topic/201721360/,大三佛系女生，电子跨考计算机，怎么选校？,2020-11-19,32回应
https://www.douban.com/group/topic/201683213/,考公务员怎么样啊,2020-11-19,9回应
https://www.douban.com/group/topic/201671923/,有没有和我一样工资到手3000多的,2020-11-19,206回应
https://www.douban.com/group/topic/201610944/,三四线的地级市人才引进值得去吗？,2020-11-19,20回应
https://www.douban.com/group/topic/201610473/,突然想要躺平的话可以做行政啊,2020-11-19,7回应
https://www.douban.com/group/topic/201599800/,询问下组里关于抑郁症休学找工作的限制问题,2020-11-18,4回应
https://www.douban.com/group/topic/201501400/,请问今年秋招找到工作的大四姐妹现在都在干什么啊,2020-11-18,32回应
https://www.douban.com/group/topic/201483259/,心累,2020-11-17,9回应
https://www.douban.com/group/topic/201414855/,有木有本硕博都不是一个专业的five,2020-11-17,26回应
https://www.douban.com/group/topic/201414452/,写了一首歌，名叫《小镇做题家》,2020-11-17,38回应
https://www.douban.com/group/topic/201407414/,扔下考研，下午去Ktv唱歌,2020-11-17,71回应
https://www.douban.com/group/topic/201358362/,心好累，身心俱疲。,2020-11-16,15回应
https://www.douban.com/group/topic/201343915/,我要不要结束实习准备第四次六级考试,2020-11-16,0回应
https://www.douban.com/group/topic/201294732/,我妈因为我不够关注她，觉得伤心，还说没脸跟其他人说,2020-11-16,4回应
https://www.douban.com/group/topic/201278962/,凡尔赛宫保安，法国公务员,2020-11-16,5回应
https://www.douban.com/group/topic/201271912/,所以，工作年薪百万但是是007/996的高强度工作和二...,2020-11-16,39回应
https://www.douban.com/group/topic/201267526/,理性性论，关于土建行业的性别偏好问题,2020-11-16,42回应
https://www.douban.com/group/topic/201259491/,听闻延迟退休政策，吐槽一波,2020-11-16,7回应
https://www.douban.com/group/topic/201255715/,经历&共鸣| 真没想到,2020-11-16,42回应
https://www.douban.com/group/topic/201204384/,看了个帖子，公立医院和公务员和地方财政挂钩很紧密呀,2020-11-15,5回应
https://www.douban.com/group/topic/201158467/,已更新-一个英专生的选择苦恼，公务员or翻译,2020-11-15,24回应
https://www.douban.com/group/topic/201149015/,被自己妈妈当成废物的感觉……,2020-11-15,27回应
https://www.douban.com/group/topic/201021960/,我觉得还是先就业再择业吧,2020-11-14,7回应
https://www.douban.com/group/topic/200972732/,不想在金融卷又被互联网劝退,2020-11-13,56回应
https://www.douban.com/group/topic/200972651/,有法学僧一个offer都没拿到吗,2020-11-13,28回应
https://www.douban.com/group/topic/200904670/,身边人全部保研自己考研失败，但还是过来了,2020-11-13,9回应
https://www.douban.com/group/topic/200831966/,982211本硕在读 纠结要不要再多读两年拿到博士学位...,2020-11-12,17回应
https://www.douban.com/group/topic/200824118/,陷入间歇性情绪低潮，求帮助,2020-11-12,24回应
https://www.douban.com/group/topic/200772317/,择业期间最后上岸了,2020-11-12,17回应
https://www.douban.com/group/topic/200723619/,一个老一代985废物，关于未来的一些建议（薪资第一...,2020-11-11,404回应
https://www.douban.com/group/topic/200718097/,我该不该坚持转行,2020-11-11,3回应
https://www.douban.com/group/topic/200648199/,焦虑迷茫的csfw希望能得到前辈们的建议,2020-11-11,10回应
https://www.douban.com/group/topic/200633314/,有很抗拒进企业的朋友嘛,2020-11-10,10回应
https://www.douban.com/group/topic/200623161/,躺平的意难平,2020-11-10,6回应
https://www.douban.com/group/topic/200605328/,选北京基层 or 继续留省内考编（在北京生存那么难吗）,2020-11-10,32回应
https://www.douban.com/group/topic/200591697/,有没有five特别羡慕自己爸妈啊,2020-11-10,85回应
https://www.douban.com/group/topic/200575490/,今天很难过的消息,2020-11-10,7回应
https://www.douban.com/group/topic/200568722/,，,2020-11-10,7回应
https://www.douban.com/group/topic/200564177/,想停下来，永远停在此刻,2020-11-10,1回应
https://www.douban.com/group/topic/200561696/,瞎琢磨 求比较,2020-11-10,25回应
https://www.douban.com/group/topic/200538000/,姐妹们 计算机女生 去大厂工作还是去考公务员,2020-11-10,70回应
https://www.douban.com/group/topic/200506501/,想问一下姐妹们 新闻考公务员的话工作会不会被要求...,2020-11-10,4回应
https://www.douban.com/group/topic/200476195/,有没有人因为和父母关系越来越远，无能为力呢,2020-11-09,5回应
https://www.douban.com/group/topic/200385513/,卷不动了想放弃北京户口回老家,2020-11-08,32回应
https://www.douban.com/group/topic/200366747/,苏州公务员系统注册不了？,2020-11-08,6回应
https://www.douban.com/group/topic/200351845/,设想了一下人生最糟糕的结局以后，反而感觉有了面...,2020-11-08,15回应
https://www.douban.com/group/topic/200346777/,请问计算机二级重要吗 大三了我还是没考过😔（疑...,2020-11-08,103回应
https://www.douban.com/group/topic/200343862/,公务员省考报名，金融专硕的专业能填金融学三个字吗,2020-11-08,22回应
https://www.douban.com/group/topic/200338968/,找到了工作却无法开心,2020-11-08,32回应
https://www.douban.com/group/topic/200317775/,和妈妈又吵了架 23岁的我该何去何从,2020-11-08,28回应
https://www.douban.com/group/topic/200290645/,我太废了公务员都忘了缴费有人比我废吗？,2020-11-08,106回应
https://www.douban.com/group/topic/200273258/,被持续否定的我该怎么办,2020-11-08,4回应
https://www.douban.com/group/topic/200191902/,为什么组里有的人说自己five，却还是那么厉害，我...,2020-11-07,43回应
https://www.douban.com/group/topic/200150393/,cs five能干啥呢,2020-11-07,244回应
https://www.douban.com/group/topic/200147606/,小语种专业出路,2020-11-07,17回应
https://www.douban.com/group/topic/200139206/,妈妈第一次和我说没有非要我做老师或者公务员,2020-11-06,3回应
https://www.douban.com/group/topic/200115353/,给大家参考个人大学感悟,2020-11-06,9回应
https://www.douban.com/group/topic/200114842/,本科生化环材天坑之一想要跨考文科类专业,2020-11-06,17回应
https://www.douban.com/group/topic/200085372/,工商管理类或其他商科专业学长学姐进（已更新）,2020-11-06,26回应
https://www.douban.com/group/topic/200060939/,何必羡慕年入百万/公积金cover房贷，月入一万就很...,2020-11-06,105回应
https://www.douban.com/group/topic/200011710/,我真的不想呆在家了,2020-11-05,3回应
https://www.douban.com/group/topic/199952408/,一个迷茫的法学生不知道找什么工作（不知道能找到...,2020-11-05,7回应
https://www.douban.com/group/topic/199867577/,组里还有和我一样直接放弃21考研，准备二战的应届...,2020-11-04,21回应
https://www.douban.com/group/topic/199837797/,杭州郊区县人才引进,2020-11-04,3回应
https://www.douban.com/group/topic/199793551/,国企工作一段时间对于公务员的新想法,2020-11-04,0回应
https://www.douban.com/group/topic/199743550/,管理学学位mkt专业搞选调可行吗,2020-11-03,0回应
https://www.douban.com/group/topic/199709522/,英语我真的恨毒了你！,2020-11-03,5回应
https://www.douban.com/group/topic/199701298/,一个甲亢five的自白,2020-11-03,31回应
https://www.douban.com/group/topic/199581711/,中国有那么一个不内卷，不996，不职场歧视，工作五...,2020-11-02,377回应
https://www.douban.com/group/topic/199548220/,985理工科博士出来做公务员算five吗,2020-11-02,26回应
https://www.douban.com/group/topic/199526049/,只求生活放我一马，一点点地开始变好吧,2020-11-02,6回应
https://www.douban.com/group/topic/199526008/,出外打工月收入4000，然后能寄钱回家帮助家里脱贫...,2020-11-02,25回应
https://www.douban.com/group/topic/199504101/,有人是农村区域发展专业的吗？,2020-11-01,10回应
https://www.douban.com/group/topic/199465201/,进入体制后才觉得自己是个five,2020-11-01,15回应
https://www.douban.com/group/topic/199462438/,为了考试裸辞回家，结果太FIVE看不进去书,2020-11-01,3回应
https://www.douban.com/group/topic/199379344/,讨一下三十岁有没有必要再去读博？,2020-10-31,5回应
https://www.douban.com/group/topic/199373741/,都坐高铁过来了，又不敢去面试😭😭😭,2020-10-31,46回应
https://www.douban.com/group/topic/199333520/,经历&讨论｜five得到了想要的生活，但是还是不开心,2020-10-31,7回应
https://www.douban.com/group/topic/199245413/,硕士快毕业了，可是不知道去做什么,2020-10-30,0回应
https://www.douban.com/group/topic/199240476/,有抑郁症史的人能考公务员吗？,2020-10-30,40回应
